seed,arm,image_index,image,condition,static_gap,response_gap,detection_loss_clean,detection_loss_perturbed,detection_loss_increase,confidence_clean,confidence_perturbed,confidence_drop,projector_static_gap
20260824,off,0,./images/train2017/000000504259.jpg,brightness:0.8,0.5632520914077759,1.0128118991851807,2.677560806274414,2.604628324508667,-0.07293248176574707,0.09368364810943604,0.07782641053199768,0.015857237577438357,
20260824,off,1,./images/train2017/000000107620.jpg,brightness:0.8,0.5207087993621826,0.9721867442131042,4.459088325500488,4.660521030426025,0.2014327049255371,0.06573600769042968,0.05951911211013794,0.006216895580291745,
20260824,off,2,./images/train2017/000000560103.jpg,brightness:0.8,0.5970252752304077,0.9856992363929749,7.469643592834473,7.437204837799072,-0.03243875503540039,0.03869991600513458,0.03225362300872803,0.006446292996406554,
20260824,off,3,./images/train2017/000000325634.jpg,brightness:0.8,0.6170145273208618,1.0174840688705444,3.101012945175171,3.1379499435424805,0.03693699836730957,0.08882019519805909,0.09691985845565795,-0.008099663257598866,
20260824,off,4,./images/train2017/000000062937.jpg,brightness:0.8,0.46259814500808716,1.0433688163757324,5.577930927276611,5.457751274108887,-0.12017965316772461,0.059770667552948,0.06281180381774902,-0.0030411362648010212,
20260824,off,5,./images/train2017/000000326290.jpg,brightness:0.8,0.5956891179084778,1.0221925973892212,6.218039512634277,6.153510093688965,-0.0645294189453125,0.07866040468215943,0.06670971512794495,0.01195068955421448,
20260824,off,6,./images/train2017/000000560660.jpg,brightness:0.8,0.7305929064750671,0.9934543967247009,2.390653610229492,2.3082447052001953,-0.08240890502929688,0.11072921752929688,0.11523268222808838,-0.0045034646987915095,
20260824,off,7,./images/train2017/000000423355.jpg,brightness:0.8,0.5868909358978271,0.9994966387748718,5.665044784545898,5.70237922668457,0.037334442138671875,0.1396191358566284,0.11954097747802735,0.020078158378601066,
20260824,off,8,./images/train2017/000000062311.jpg,brightness:0.8,0.5971853733062744,0.9950973987579346,6.162510395050049,6.1244730949401855,-0.03803730010986328,0.11686856746673584,0.11487803459167481,0.001990532875061027,
20260824,off,9,./images/train2017/000000075327.jpg,brightness:0.8,0.5616651773452759,1.0080351829528809,4.490816593170166,4.485834121704102,-0.004982471466064453,0.1380080223083496,0.13036322593688965,0.007644796371459955,
20260824,off,10,./images/train2017/000000124364.jpg,brightness:0.8,0.5879764556884766,1.0346447229385376,4.519774436950684,4.416683197021484,-0.10309123992919922,0.15502022504806517,0.17165663242340087,-0.0166364073753357,
20260824,off,11,./images/train2017/000000226957.jpg,brightness:0.8,0.61627197265625,1.0010086297988892,2.958303451538086,2.8478970527648926,-0.11040639877319336,0.07264041900634766,0.08942899703979493,-0.01678857803344727,
20260824,off,12,./images/train2017/000000026573.jpg,brightness:0.8,0.6229104995727539,1.0304591655731201,4.0779008865356445,4.028012275695801,-0.04988861083984375,0.23977510929107665,0.22786641120910645,0.011908698081970204,
20260824,off,13,./images/train2017/000000518548.jpg,brightness:0.8,0.5472067594528198,1.0088189840316772,2.7847232818603516,2.832165241241455,0.047441959381103516,0.1269756555557251,0.12911665439605713,-0.0021409988403320312,
20260824,off,14,./images/train2017/000000467766.jpg,brightness:0.8,0.6362991333007812,0.9971377849578857,3.8678483963012695,3.91123628616333,0.04338788986206055,0.02001612037420273,0.022906625270843507,-0.0028905048966407776,
20260824,off,15,./images/train2017/000000146819.jpg,brightness:0.8,0.5941375494003296,1.0202789306640625,3.832695960998535,3.795356512069702,-0.03733944892883301,0.13932304382324218,0.1316973924636841,0.007625651359558089,
20260824,off,16,./images/train2017/000000346367.jpg,brightness:0.8,0.6896294355392456,0.9641338586807251,4.895760536193848,5.100861549377441,0.20510101318359375,0.030865779519081114,0.03268429338932037,-0.0018185138702392564,
20260824,off,17,./images/train2017/000000404710.jpg,brightness:0.8,0.6140598058700562,0.9404833316802979,5.682973861694336,5.892017364501953,0.2090435028076172,0.062406182289123535,0.06410367488861084,-0.001697492599487302,
20260824,off,18,./images/train2017/000000028517.jpg,brightness:0.8,0.5549803972244263,0.9772471785545349,4.526118278503418,4.331604480743408,-0.19451379776000977,0.06705678701400757,0.08232350945472718,-0.01526672244071961,
20260824,off,19,./images/train2017/000000180851.jpg,brightness:0.8,0.6224862337112427,0.9445587396621704,1.8567042350769043,1.794327735900879,-0.06237649917602539,0.11533375978469848,0.11446651220321655,0.0008672475814819336,
20260824,off,20,./images/train2017/000000513585.jpg,brightness:0.8,0.5784897804260254,0.9557031989097595,3.4283206462860107,3.5413689613342285,0.11304831504821777,0.039674782752990724,0.03740389943122864,0.0022708833217620836,
20260824,off,21,./images/train2017/000000123892.jpg,brightness:0.8,0.47177159786224365,0.9991843104362488,3.619609832763672,3.6357827186584473,0.01617288589477539,0.3605626106262207,0.40001468658447265,-0.03945207595825195,
20260824,off,22,./images/train2017/000000257874.jpg,brightness:0.8,0.43848323822021484,1.0301249027252197,3.470386028289795,3.4577016830444336,-0.012684345245361328,0.2317039966583252,0.24450106620788575,-0.012797069549560558,
20260824,off,23,./images/train2017/000000220376.jpg,brightness:0.8,0.5803520083427429,0.9830130338668823,2.5973353385925293,2.5132415294647217,-0.08409380912780762,0.06166360378265381,0.06986934542655945,-0.008205741643905647,
20260824,off,24,./images/train2017/000000219117.jpg,brightness:0.8,0.5767903327941895,0.9915645718574524,2.7061338424682617,2.868938446044922,0.16280460357666016,0.15498801469802856,0.16160957813262938,-0.0066215634346008245,
20260824,off,25,./images/train2017/000000423193.jpg,brightness:0.8,0.6418237686157227,0.9491521716117859,3.5590896606445312,3.674027919769287,0.11493825912475586,0.11171696186065674,0.11378799676895142,-0.002071034908294675,
20260824,off,26,./images/train2017/000000259793.jpg,brightness:0.8,0.5301584005355835,1.0205632448196411,3.2918505668640137,3.3021693229675293,0.010318756103515625,0.31520633697509765,0.31849231719970705,-0.0032859802246094083,
20260824,off,27,./images/train2017/000000465701.jpg,brightness:0.8,0.6946981549263,1.0445319414138794,5.2974443435668945,5.151262283325195,-0.14618206024169922,0.22284610271453859,0.22044832706451417,0.002397775650024414,
20260824,off,28,./images/train2017/000000054796.jpg,brightness:0.8,0.691083550453186,1.076925277709961,3.740375518798828,3.82794189453125,0.08756637573242188,0.0675864040851593,0.07880717515945435,-0.011220771074295047,
20260824,off,29,./images/train2017/000000253054.jpg,brightness:0.8,0.6367722749710083,0.9836592674255371,4.837802410125732,4.759695053100586,-0.07810735702514648,0.057224220037460326,0.055503636598587036,0.0017205834388732896,
20260824,off,30,./images/train2017/000000036113.jpg,brightness:0.8,0.5130876302719116,0.9755830764770508,3.477803945541382,3.586019277572632,0.10821533203125,0.19102708101272584,0.1705140471458435,0.02051303386688233,
20260824,off,31,./images/train2017/000000345711.jpg,brightness:0.8,0.6815118193626404,1.0137298107147217,1.1971222162246704,1.1963510513305664,-0.0007711648941040039,0.026497083902359008,0.028346264362335206,-0.0018491804599761984,
20260824,off,32,./images/train2017/000000034340.jpg,brightness:0.8,0.6501306295394897,1.047383189201355,4.205609321594238,4.082366466522217,-0.12324285507202148,0.164648175239563,0.1713136076927185,-0.006665432453155512,
20260824,off,33,./images/train2017/000000456315.jpg,brightness:0.8,0.6151258945465088,1.0039290189743042,3.5550246238708496,3.5569071769714355,0.0018825531005859375,0.20973467826843262,0.21441314220428467,-0.004678463935852056,
20260824,off,34,./images/train2017/000000482195.jpg,brightness:0.8,0.597047746181488,1.0445430278778076,3.915597438812256,3.9368956089019775,0.02129817008972168,0.07033441662788391,0.06761504411697387,0.002719372510910034,
20260824,off,35,./images/train2017/000000553660.jpg,brightness:0.8,0.5610053539276123,1.0086405277252197,2.7074742317199707,2.819486618041992,0.11201238632202148,0.14431793689727784,0.12592939138412476,0.01838854551315308,
20260824,off,36,./images/train2017/000000569500.jpg,brightness:0.8,0.5770235061645508,0.9871771335601807,4.371981620788574,4.655818462371826,0.28383684158325195,0.060907185077667236,0.05786282420158386,0.0030443608760833754,
20260824,off,37,./images/train2017/000000027556.jpg,brightness:0.8,0.6998646259307861,0.9869098663330078,2.8463211059570312,2.890115737915039,0.04379463195800781,0.0916737973690033,0.0798814058303833,0.011792391538619995,
20260824,off,38,./images/train2017/000000534845.jpg,brightness:0.8,0.6954431533813477,0.9923021197319031,5.0625410079956055,5.139544486999512,0.07700347900390625,0.1494310975074768,0.13925288915634154,0.010178208351135254,
20260824,off,39,./images/train2017/000000020376.jpg,brightness:0.8,0.6460919380187988,1.0104244947433472,4.1272478103637695,4.071905612945557,-0.05534219741821289,0.12467881441116332,0.13184345960617067,-0.007164645195007341,
20260824,off,40,./images/train2017/000000285998.jpg,brightness:0.8,0.6269978284835815,1.0552297830581665,5.240754127502441,5.240362644195557,-0.0003914833068847656,0.07193598747253419,0.06715559363365173,0.004780393838882457,
20260824,off,41,./images/train2017/000000284644.jpg,brightness:0.8,0.5964977145195007,0.9855087399482727,5.2194600105285645,5.1747660636901855,-0.044693946838378906,0.04905429184436798,0.05538776516914368,-0.006333473324775699,
20260824,off,42,./images/train2017/000000319345.jpg,brightness:0.8,0.645876944065094,1.001368761062622,5.653377532958984,5.645750045776367,-0.0076274871826171875,0.2045905351638794,0.22483930587768555,-0.020248770713806152,
20260824,off,43,./images/train2017/000000082143.jpg,brightness:0.8,0.7510830163955688,0.9865749478340149,3.4987339973449707,3.347964286804199,-0.15076971054077148,0.17850854396820068,0.18526270389556884,-0.006754159927368164,
20260824,off,44,./images/train2017/000000414664.jpg,brightness:0.8,0.6139528155326843,1.0062065124511719,3.962637186050415,4.021874904632568,0.05923771858215332,0.06355848312377929,0.06537841558456421,-0.0018199324607849204,
20260824,off,45,./images/train2017/000000518472.jpg,brightness:0.8,0.5150099992752075,1.041738748550415,3.3228535652160645,3.3318233489990234,0.008969783782958984,0.13036601543426513,0.12940673828125,0.0009592771530151367,
20260824,off,46,./images/train2017/000000494175.jpg,brightness:0.8,0.5419511198997498,0.9792311191558838,3.896824359893799,4.0733771324157715,0.17655277252197266,0.09612762928009033,0.0879286289215088,0.008199000358581537,
20260824,off,47,./images/train2017/000000566832.jpg,brightness:0.8,0.6624179482460022,1.0065290927886963,5.077820777893066,4.691982269287109,-0.38583850860595703,0.04147043824195862,0.038908958435058594,0.0025614798069000244,
20260824,off,48,./images/train2017/000000120767.jpg,brightness:0.8,0.6021298170089722,1.0432407855987549,2.969866991043091,3.0175251960754395,0.04765820503234863,0.3034478187561035,0.3121794700622559,-0.008731651306152388,
20260824,off,49,./images/train2017/000000053448.jpg,brightness:0.8,0.518867015838623,0.9702166318893433,1.4310014247894287,1.5149149894714355,0.08391356468200684,0.20106105804443358,0.20047478675842284,0.0005862712860107422,
20260824,off,50,./images/train2017/000000181453.jpg,brightness:0.8,0.478654682636261,0.9642404913902283,6.294116020202637,5.968378067016602,-0.32573795318603516,0.05762474536895752,0.06201215982437134,-0.004387414455413817,
20260824,off,51,./images/train2017/000000473159.jpg,brightness:0.8,0.6483128666877747,1.0564591884613037,1.8532047271728516,1.98189115524292,0.12868642807006836,0.08429580926895142,0.08633595705032349,-0.0020401477813720703,
20260824,off,52,./images/train2017/000000562943.jpg,brightness:0.8,0.6647112965583801,1.0382322072982788,2.723999500274658,2.6989541053771973,-0.025045394897460938,0.32390289306640624,0.3663520812988281,-0.042449188232421886,
20260824,off,53,./images/train2017/000000237600.jpg,brightness:0.8,0.5317400693893433,0.9997109174728394,2.0397236347198486,2.007904529571533,-0.03181910514831543,0.19008865356445312,0.1860041379928589,0.004084515571594227,
20260824,off,54,./images/train2017/000000312935.jpg,brightness:0.8,0.5659544467926025,0.9952888488769531,5.236875534057617,4.956138610839844,-0.28073692321777344,0.04781649112701416,0.04673511981964111,0.0010813713073730483,
20260824,off,55,./images/train2017/000000227736.jpg,brightness:0.8,0.6218801140785217,1.0707520246505737,4.991185188293457,4.879548072814941,-0.11163711547851562,0.22114737033843995,0.22549083232879638,-0.004343461990356429,
20260824,off,56,./images/train2017/000000371486.jpg,brightness:0.8,0.576080322265625,1.0544376373291016,3.0444905757904053,3.093088388442993,0.04859781265258789,0.1716845750808716,0.1705680251121521,0.001116549968719488,
20260824,off,57,./images/train2017/000000477042.jpg,brightness:0.8,0.6322381496429443,0.981436014175415,3.5434412956237793,3.511763572692871,-0.0316777229309082,0.3115606069564819,0.31995937824249265,-0.008398771286010742,
20260824,off,58,./images/train2017/000000295358.jpg,brightness:0.8,0.6144031286239624,0.9888547658920288,2.358572244644165,2.3514206409454346,-0.007151603698730469,0.15857691764831544,0.1600743293762207,-0.0014974117279052679,
20260824,off,59,./images/train2017/000000204962.jpg,brightness:0.8,0.499952495098114,1.012814998626709,4.005449295043945,3.8993563652038574,-0.10609292984008789,0.09444429874420165,0.09337798357009888,0.001066315174102772,
20260824,off,60,./images/train2017/000000077455.jpg,brightness:0.8,0.5147639513015747,1.03654944896698,6.022212505340576,6.449019908905029,0.4268074035644531,0.07774277925491332,0.08224560022354126,-0.0045028209686279325,
20260824,off,61,./images/train2017/000000022683.jpg,brightness:0.8,0.4825473427772522,1.0423610210418701,3.7466812133789062,3.656592607498169,-0.0900886058807373,0.35892863273620607,0.38230247497558595,-0.023373842239379883,
20260824,off,62,./images/train2017/000000304909.jpg,brightness:0.8,0.5933470726013184,0.9435896277427673,3.528383255004883,3.518091917037964,-0.010291337966918945,0.1450255274772644,0.1552277088165283,-0.0102021813392639,
20260824,off,63,./images/train2017/000000428943.jpg,brightness:0.8,0.6866583824157715,0.9819758534431458,1.7285782098770142,1.8786693811416626,0.15009117126464844,0.17010377645492553,0.16645362377166747,0.003650152683258051,
20260824,off,64,./images/train2017/000000081842.jpg,brightness:0.8,0.567051351070404,0.9900057315826416,5.0745649337768555,5.137408256530762,0.06284332275390625,0.2027891159057617,0.20902664661407472,-0.0062375307083130105,
20260824,off,65,./images/train2017/000000264381.jpg,brightness:0.8,0.5865554809570312,0.9770673513412476,2.3909831047058105,2.3906357288360596,-0.00034737586975097656,0.1292847990989685,0.13070151805877686,-0.0014167189598083552,
20260824,off,66,./images/train2017/000000545919.jpg,brightness:0.8,0.6408663392066956,1.0154958963394165,3.613276958465576,3.5345046520233154,-0.07877230644226074,0.1623128056526184,0.1603047490119934,0.0020080566406250056,
20260824,off,67,./images/train2017/000000058089.jpg,brightness:0.8,0.6598501205444336,0.9993486404418945,4.3388261795043945,4.327921390533447,-0.010904788970947266,0.03463862538337707,0.039670950174331664,-0.005032324790954591,
20260824,off,68,./images/train2017/000000386127.jpg,brightness:0.8,0.5270922183990479,0.9651467204093933,3.403218984603882,3.3935577869415283,-0.009661197662353516,0.0923535704612732,0.10465438365936279,-0.012300813198089594,
20260824,off,69,./images/train2017/000000362062.jpg,brightness:0.8,0.5824878215789795,0.9817668199539185,1.6917146444320679,1.802643060684204,0.11092841625213623,0.1445406198501587,0.14354681968688965,0.000993800163269054,
20260824,off,70,./images/train2017/000000566855.jpg,brightness:0.8,0.6188206076622009,1.0045700073242188,3.2133922576904297,3.1549134254455566,-0.05847883224487305,0.1153099775314331,0.1258065938949585,-0.01049661636352539,
20260824,off,71,./images/train2017/000000355186.jpg,brightness:0.8,0.6345762610435486,1.0603396892547607,4.381221294403076,4.493575096130371,0.11235380172729492,0.0445300966501236,0.04464235305786133,-0.00011225640773773055,
20260824,off,72,./images/train2017/000000346978.jpg,brightness:0.8,0.6218911409378052,1.0401782989501953,2.8225462436676025,2.8550729751586914,0.03252673149108887,0.10800594091415405,0.09947181940078735,0.008534121513366702,
20260824,off,73,./images/train2017/000000444496.jpg,brightness:0.8,0.6066120862960815,1.0253311395645142,3.3692471981048584,3.5910732746124268,0.22182607650756836,0.021330133080482483,0.019401441514492034,0.0019286915659904487,
