seed,epoch,image,cosine_on64,cosine_on128,delta_cosine,norm_ratio_on64,norm_ratio_on128,delta_norm_ratio,negative_on64,negative_on128
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000460950.jpg,0.0037575664464384317,0.0007175044738687575,-0.0030400619725696743,0.0033880192786455154,0.004276931285858154,0.0008889120072126389,False,False
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000469514.jpg,0.0337439700961113,-0.011992641724646091,-0.04573661182075739,0.0075506302528083324,0.01026975829154253,0.0027191280387341976,False,True
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000469798.jpg,-0.00806260947138071,-0.005333199631422758,0.0027294098399579525,0.006483783479779959,0.012132938019931316,0.005649154540151358,True,True
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000477172.jpg,0.009047389961779118,-0.001383554539643228,-0.010430944501422346,0.010229932144284248,0.008396977558732033,-0.0018329545855522156,False,True
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000478105.jpg,0.00406242860481143,0.007212901022285223,0.003150472417473793,0.006748040206730366,0.0059529319405555725,-0.0007951082661747932,False,False
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000486491.jpg,0.0007154301274567842,-0.001932564191520214,-0.0026479943189769983,0.008698638528585434,0.009854464791715145,0.0011558262631297112,False,True
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000501695.jpg,0.015111861750483513,-0.004374714568257332,-0.019486576318740845,0.01734990067780018,0.015766652300953865,-0.0015832483768463135,False,True
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000515191.jpg,0.0009867508197203279,0.015915360301733017,0.014928609482012689,0.006544230040162802,0.007432213518768549,0.0008879834786057472,False,False
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000523220.jpg,-0.002133046742528677,0.04377848282456398,0.04591152956709266,0.005411182064563036,0.004743408411741257,-0.0006677736528217793,True,False
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000550760.jpg,0.003461139975115657,0.009926429949700832,0.0064652899745851755,0.006224974524229765,0.007647847756743431,0.0014228732325136662,False,False
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000572152.jpg,0.007453788537532091,0.016277482733130455,0.008823694195598364,0.006862833630293608,0.014322777278721333,0.007459943648427725,False,False
20260824,9,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000574145.jpg,0.021877795457839966,-0.06669843941926956,-0.08857623487710953,0.12144403159618378,0.07716082036495209,-0.04428321123123169,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000003242.jpg,-0.002514427760615945,0.028542535379529,0.031056963140144944,0.004961165599524975,0.0030697372276335955,-0.0018914283718913794,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000009885.jpg,0.026938648894429207,-0.019586842507123947,-0.046525491401553154,0.0035422046203166246,0.0021770023740828037,-0.001365202246233821,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000012236.jpg,-0.03353995457291603,-0.06647506356239319,-0.03293510898947716,0.011929690837860107,0.010986988432705402,-0.000942702405154705,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000028359.jpg,0.015036528930068016,0.030743300914764404,0.015706771984696388,0.003973399288952351,0.0021072577219456434,-0.0018661415670067072,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000039606.jpg,0.01510856207460165,-0.024538679048419,-0.03964724112302065,0.005264744162559509,0.0026226481422781944,-0.002642096020281315,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000039743.jpg,0.010768282227218151,0.0018901434959843755,-0.008878138731233776,0.003921965137124062,0.002845643786713481,-0.0010763213504105806,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000043202.jpg,-0.006372813135385513,-0.02293146774172783,-0.016558654606342316,0.04560266435146332,0.02119213342666626,-0.024410530924797058,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000055118.jpg,0.004449538886547089,0.006382287945598364,0.0019327490590512753,0.0070751626044511795,0.0031734255608171225,-0.003901737043634057,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000087671.jpg,0.001276749768294394,0.0075003113597631454,0.006223561591468751,0.004968815948814154,0.002624127548187971,-0.0023446884006261826,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000092634.jpg,-0.013397347182035446,-0.0005612593377009034,0.012836087844334543,0.007585759740322828,0.004183368757367134,-0.003402390982955694,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000098596.jpg,-0.010048444382846355,-0.009719986468553543,0.00032845791429281235,0.010981930419802666,0.0059820315800607204,-0.004999898839741945,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000101892.jpg,-0.009448057971894741,0.004380707163363695,0.013828765135258436,0.011752752587199211,0.0032191751524806023,-0.008533577434718609,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000103427.jpg,0.0023595031816512346,0.03376433998346329,0.03140483680181205,0.0027976338751614094,0.0023195126559585333,-0.0004781212192028761,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000111194.jpg,0.009844583459198475,0.0023084061685949564,-0.0075361772906035185,0.01652730628848076,0.008885619230568409,-0.00764168705791235,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000115370.jpg,-0.002778613241389394,0.03378259763121605,0.03656121087260544,0.0045541683211922646,0.0024688749108463526,-0.002085293410345912,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000124311.jpg,0.00477953627705574,0.03680906817317009,0.03202953189611435,0.007355444598942995,0.0034503487404435873,-0.0039050958584994078,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000128142.jpg,0.0009526862995699048,0.0005795799079351127,-0.0003731063916347921,0.004083108156919479,0.003043343313038349,-0.0010397648438811302,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000142318.jpg,0.0030782551039010286,0.012129896320402622,0.009051641216501594,0.009669353254139423,0.006957171019166708,-0.0027121822349727154,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000148077.jpg,-0.003978304099291563,-0.01339010987430811,-0.009411805775016546,0.005546058993786573,0.0024254098534584045,-0.003120649140328169,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000168738.jpg,-0.009685955941677094,-0.0026661884039640427,0.007019767537713051,0.003910969942808151,0.0024860170669853687,-0.0014249528758227825,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000171384.jpg,0.0342601016163826,0.023194056004285812,-0.011066045612096786,0.006195920053869486,0.0022930048871785402,-0.0039029151666909456,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000172342.jpg,0.02427261509001255,0.02463824674487114,0.00036563165485858917,0.004309413954615593,0.0031534279696643353,-0.0011559859849512577,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000175227.jpg,0.0013636377407237887,0.0225448627024889,0.02118122496176511,0.003528397995978594,0.001709766685962677,-0.0018186313100159168,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000177705.jpg,0.001832876238040626,-0.002595859346911311,-0.004428735584951937,0.011576973833143711,0.0045303963124752045,-0.007046577520668507,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000178690.jpg,-0.010026919655501842,0.03706222400069237,0.04708914365619421,0.004801242146641016,0.002016354352235794,-0.002784887794405222,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000189770.jpg,0.043252017349004745,0.01724611036479473,-0.026005906984210014,0.0020973137579858303,0.0012670228024944663,-0.000830290955491364,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000190942.jpg,0.004682198166847229,0.031957872211933136,0.027275674045085907,0.005657687783241272,0.002468803431838751,-0.003188884351402521,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000205010.jpg,0.02471957914531231,0.015836229547858238,-0.008883349597454071,0.005421234294772148,0.004545311443507671,-0.0008759228512644768,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000205435.jpg,-0.011000671423971653,-0.010567007586359978,0.00043366383761167526,0.00432153744623065,0.002116978168487549,-0.002204559277743101,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000222228.jpg,0.005766509100794792,0.015781139954924583,0.010014630854129791,0.0039545646868646145,0.0020275551360100508,-0.0019270095508545637,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000224366.jpg,-0.02495335042476654,-0.002253548474982381,0.02269980194978416,0.006288285832852125,0.002220720751211047,-0.004067565081641078,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000241623.jpg,-0.012032548896968365,0.008955423720180988,0.020987972617149353,0.012066981755197048,0.00895285326987505,-0.0031141284853219986,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000261696.jpg,0.018578024581074715,-0.021636992692947388,-0.0402150172740221,0.003093882231041789,0.0011209151707589626,-0.0019729670602828264,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000268809.jpg,0.006409794092178345,0.0015463101444765925,-0.004863483947701752,0.008508464321494102,0.005719283130019903,-0.0027891811914741993,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000277912.jpg,-0.003639237955212593,0.02246035821735859,0.026099596172571182,0.0073940446600317955,0.0025705737061798573,-0.004823470953851938,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000278763.jpg,0.056181635707616806,0.021264441311359406,-0.0349171943962574,0.0016461557243019342,0.0011120571289211512,-0.0005340985953807831,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000306710.jpg,-0.008482267148792744,0.01915689744055271,0.027639164589345455,0.021663719788193703,0.008658182807266712,-0.01300553698092699,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000315221.jpg,0.004719292279332876,0.02024247869849205,0.015523186419159174,0.0036978975404053926,0.0013391042593866587,-0.002358793281018734,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000332646.jpg,-0.004285294096916914,-0.004945555701851845,-0.0006602616049349308,0.0073973676189780235,0.004445831291377544,-0.002951536327600479,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000341797.jpg,-0.017996422946453094,0.0014543335419148207,0.019450756488367915,0.005141775589436293,0.003225217340514064,-0.0019165582489222288,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000345635.jpg,0.01310625858604908,-0.001990645658224821,-0.015096904244273901,0.007089645601809025,0.004920430015772581,-0.0021692155860364437,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000348684.jpg,0.0007231290219351649,-0.004015719052404165,-0.00473884807433933,0.010691008530557156,0.0053699747659265995,-0.005321033764630556,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000358580.jpg,-0.0037530427798628807,0.018730131909251213,0.022483174689114094,0.0035254645626991987,0.003169125411659479,-0.0003563391510397196,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000361519.jpg,0.00020666829368565232,-0.01977582462131977,-0.019982492915005423,0.01667974703013897,0.01993253454566002,0.0032527875155210495,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000380034.jpg,0.0003988846146967262,-0.011746831238269806,-0.012145715852966532,0.0046981219202280045,0.002607599599286914,-0.0020905223209410906,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000397211.jpg,-0.001289864769205451,0.002657376928254962,0.003947241697460413,0.008366592228412628,0.0045526279136538506,-0.0038139643147587776,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000399784.jpg,0.010483313351869583,0.0037541240453720093,-0.006729189306497574,0.004743552301079035,0.0033558737486600876,-0.0013876785524189472,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000400606.jpg,0.029713938012719154,0.01662292331457138,-0.013091014698147774,0.0035241050645709038,0.0025757448747754097,-0.0009483601897954941,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000435454.jpg,-0.00015631227870471776,0.00924727227538824,0.009403584554092959,0.004906494170427322,0.0039803581312298775,-0.0009261360391974449,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000441240.jpg,0.0011460557579994202,-0.007330410648137331,-0.008476466406136751,0.005430770572274923,0.003603895427659154,-0.0018268751446157694,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000447095.jpg,0.02113633044064045,0.0035768095403909683,-0.01755952090024948,0.003973693121224642,0.0015997405862435699,-0.002373952534981072,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000447118.jpg,0.022412899881601334,0.000257569074165076,-0.022155330807436258,0.007169374730437994,0.00421103136613965,-0.0029583433642983437,False,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000460950.jpg,-0.04143710434436798,0.016444511711597443,0.057881616055965424,0.0023046100977808237,0.0011745233787223697,-0.001130086719058454,True,False
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000469514.jpg,0.02221226505935192,-7.506999099859968e-05,-0.02228733505035052,0.006954126060009003,0.004418138414621353,-0.0025359876453876495,False,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000469798.jpg,-0.0006845855969004333,-0.013170076534152031,-0.012485490937251598,0.015316114760935307,0.0030197848100215197,-0.012296329950913787,True,True
20260824,24,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000477172.jpg,-0.0007212026976048946,-0.0009583764476701617,-0.00023717375006526709,0.006622629705816507,0.0031665447168052197,-0.0034560849890112877,True,True
