seed,epoch_label,epoch,n_total,n_valid,negative_fraction,cosine_n,cosine_mean,cosine_median,cosine_ci_low,cosine_ci_high,cosine_q25,cosine_q75,norm_ratio_n,norm_ratio_mean,norm_ratio_median,norm_ratio_ci_low,norm_ratio_ci_high,norm_ratio_q25,norm_ratio_q75
20260824,early,9,64,64,0.5,64,-0.00031552796781397774,-0.0005843950639246032,-0.0045384683180600405,0.0063410603906959295,-0.009813512675464153,0.012722230283543468,64,0.012750062880513724,0.00949802715331316,0.008491933811455965,0.0103047676384449,0.007419478264637291,0.012348124524578452
20260824,late,49,64,64,0.390625,64,0.003414065371430297,0.004334246041253209,-0.00010109897266374901,0.007414998486638069,-0.007602957892231643,0.014518802054226398,64,0.0038318385913953534,0.002849385724402964,0.0023435454349964857,0.003276587463915348,0.0020805386593565345,0.004018296604044735
20260824,middle,24,64,64,0.359375,64,0.00487347972864427,0.003665466792881489,0.0005795799079351127,0.011395945213735104,-0.0030035710660740733,0.01761711575090885,64,0.004467776263481937,0.0031115825986489654,0.0025757448747754097,0.0034798845881596208,0.002274933853186667,0.004466972546651959
20260825,early,9,64,64,0.625,64,-0.006991257211552693,-0.006170397391542792,-0.010261628776788712,0.00022018037270754576,-0.02416902408003807,0.00891338987275958,64,0.010972984626278048,0.008640165906399488,0.007401156472042203,0.00986193772405386,0.006569007528014481,0.012101639527827501
20260825,late,49,64,64,0.265625,64,0.004766747079429479,0.005108009558171034,0.002381404396146536,0.00932776927947998,-0.0009374758519697934,0.013393250992521644,64,0.004585551194395521,0.0032605548622086644,0.0028556351317092776,0.0037495193537324667,0.002570596756413579,0.004703515791334212
20260825,middle,24,64,64,0.421875,64,0.003083342692207225,0.002132103021722287,-0.0006620097847189754,0.0075530793983489275,-0.006229407619684935,0.015030190348625183,64,0.005552706639718963,0.004104676423594356,0.0035991211188957095,0.004788882564753294,0.002914391690865159,0.0055656167678534985
20260826,early,9,64,64,0.53125,64,-0.0010277986011715257,-0.001977487816475332,-0.009078031405806541,0.007840325124561787,-0.012856751447543502,0.012908339034765959,64,0.011455774594651302,0.007763481233268976,0.007153218612074852,0.008892037905752659,0.006302973604761064,0.011597916251048446
20260826,late,49,64,64,0.34375,64,0.004226497680065222,0.004477635957300663,0.0018976795254275203,0.006320990156382322,-0.0037676459178328514,0.015003469306975603,64,0.0042096644447155995,0.003108200035057962,0.002794118830934167,0.0036777625791728497,0.0022469915566034615,0.004401276586577296
20260826,middle,24,64,64,0.4375,64,0.0010455011347403342,0.001345748343737796,-0.006527593359351158,0.007341144373640418,-0.010123969055712223,0.012513153487816453,64,0.005537063805604703,0.0035680545261129737,0.0031002110335975885,0.004099830519407988,0.002673647424671799,0.005365650402382016
